AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
2680900,2948300,72881600,2323200,3197700,17794100,5542600,2069800,4943500,1795600,2286556,14479900,5894700,10780000,13039600,2486800,2711900,7891440,20628800,8043300,5518100,980100,3163800,6378200,9141800,5554900,6725500,6032800,10497400
2387800,2264700,84281200,3005400,3751800,25520600,4713300,1828300,3587900,1843700,2930055,16665600,7517000,11519900,18660100,3020900,2733200,9348894,33327400,7339900,6805600,1296800,3182700,7362500,10571700,9899900,8535100,6105000,14675400
1902500,2124600,104270000,4542000,3343700,19286100,5054800,1649900,3071200,1815800,2389692,21886300,7674100,12405100,10324600,2576000,1812200,12604401,23657700,5838500,7170300,1506200,3852900,5844900,15042100,7129900,5951100,4161700,8842100
1504300,2193700,83598800,8980000,3594400,23959900,3551700,2239200,2286800,1811600,2248691,23062900,5233500,12374900,10906600,2253500,1718500,11721670,16557500,11436700,5613300,1615500,3366200,6832800,9123300,5873400,12144500,5481300,6466300
4338900,3753200,124442400,4737100,10469400,103123400,7048300,4854900,11069000,3551300,6436979,26646200,12792400,16339900,21634700,3658200,3600800,46684837,30043000,12443800,12152000,2320000,6727600,6936600,14604000,8442700,10395400,6506700,20078800
4008800,2079800,109012000,6392600,4834800,28410000,5526900,2465700,4097700,1613600,3533074,27423300,5872300,14976400,12724500,2689500,2106700,10260863,22613500,6587300,6775900,1146100,4102700,6476400,15796800,6103200,5721500,5514700,8972400
4076100,1796300,67740800,3774700,3204900,20307100,5747700,1621400,3160500,1407000,2520546,15381600,4501200,8569200,10174900,3120000,1555400,10381593,15237800,7187200,6578200,915700,3863500,4736300,14985700,5238100,5108100,4062900,7554100
3714300,1932600,45448000,2164900,2538600,13866800,2725800,978800,2183700,1240000,2019198,10739100,3436300,7253700,6849400,2306000,1170700,6533232,13629300,4012800,6223300,613900,2559400,3885400,8437800,4066600,3990500,3207300,4150900
3731500,2225800,69062000,3208200,3071800,14273900,3458900,1511400,2547800,1208800,2232896,14339200,4652400,8916300,7929400,1876200,1740500,8767358,18141100,6440900,8694800,612100,2965000,3940900,6938500,5840400,4120600,3579400,5596000
3332000,2700900,101354400,3262300,2742100,15835100,3505200,1853900,2705300,1573900,2505484,16564300,4078100,9495100,6917200,1818000,2285300,13693273,16779700,7052000,5317800,773400,1902500,4717400,12048200,6720300,3819600,4715700,4993900
2237100,2273700,82312000,4828200,2618700,19564000,3955600,1812100,2397400,1595900,3519999,17853200,4217400,10584900,8947300,1618800,4536100,8490791,19953100,6219700,7537700,843400,2774800,4979100,16733700,4894300,3517000,5423400,7396300
2733800,1775700,71588400,2946700,3933300,19362600,4743500,1779800,3457400,1865600,2629539,16032300,4874400,7620900,9242300,1842300,2661700,5996132,24204400,5985500,5600700,747000,2753000,4966300,10901500,5110600,5217900,4579000,9533700
2928100,3621900,80767200,5059200,3164200,15994600,3548000,3691600,3450100,2426400,2231013,16615100,5817400,10376500,11595200,1922800,2814800,22146126,22327900,3942400,4625300,933800,10268800,7083200,10045700,6986600,7161300,3896600,10471100
1639400,4488700,70380800,3592800,4149800,13660400,3974400,2626000,4429800,2197200,2914365,20148700,17780100,7347400,10783400,1960100,3160700,18910636,18936800,4240900,7058600,867600,5336100,4348000,9669500,7196700,3826100,3743300,8510000
2355700,3256800,67789600,4814600,4498700,8809700,3739200,2600200,3141300,1668000,2477242,14345100,10038200,5876100,12946600,2408500,2187500,10922570,16651500,3750900,6240700,923400,2611400,3603700,11734300,4490400,3581100,3346000,5289200
2734000,2260100,67467200,2960400,4051600,11501100,4697600,5283700,2657400,1989000,3634536,17131400,10214500,7132500,16945000,2380400,3918900,8448662,22726100,5812800,7644300,878000,3121600,6913100,10556000,6800200,3661100,3488200,5854700
2248900,1945200,56430000,4010000,3750200,9266900,3874200,2583500,3037300,5475500,6343258,11928600,8862100,8264200,13120900,1698400,2947400,9848999,20211000,4461500,7861700,944500,3995200,4160500,7916700,3994200,5185600,2688500,5296400
3524500,2374400,74162400,4582800,3548200,10287400,5770700,2858100,3068000,4128000,13276460,15671600,6203100,11911800,9397200,2259800,2221800,8472661,30381800,4607000,5828700,762000,5825800,3724000,7549200,4736300,4249200,3223600,8031700
7819000,2987200,83717200,9504000,4837100,13882400,4880900,1822300,3254800,3037900,7626072,29141100,8340200,10355500,10402800,2860500,2360300,12053782,48992400,6635300,6547000,1374300,4413200,5218800,12240300,5327100,3639600,3796300,6109900
4839700,2556800,89111600,4265100,3267800,10485600,3275800,1907100,2764900,1764200,4280860,21688000,12624800,12090700,9061100,2580000,2004400,7261697,25074900,6810300,4018800,1197600,4104300,2909500,15255800,4862100,3944900,4516900,7706400
4055100,2081800,73420800,3354900,4122200,12692200,4295300,3330600,2589900,2081300,3914341,18413500,5803600,33417900,12752200,2503600,2360700,7420469,18034600,5659900,8194600,1970200,2889300,4865800,14093500,7193000,4583100,5754200,7514500
3628300,1898000,59966400,7447900,12664900,18177000,4796900,3180000,2207100,1751300,3088210,20896400,6838600,15633400,10011000,2971600,3532300,7720197,20738300,6362900,9635900,1308500,4864000,4110500,11173900,8169300,4000500,4177300,5896600
2663500,2145500,55638400,9663700,4823200,15127200,4586800,2776700,2335300,1759200,3244797,27765400,8897800,19135000,10138400,3789000,7362000,9670106,18356900,4546400,7809400,1188900,3362800,6934500,11006100,6085800,3071700,3851500,7294400
4236200,3070400,70475600,4441100,4238000,15243000,6971700,2304500,2675500,1758900,3037898,36401500,4894600,11451900,12800400,5029300,4016100,7638977,19037600,3707200,5559600,947600,3362600,4979100,12333100,5056300,3009300,4729000,8139400
1829500,1985400,86693600,4116600,2715600,12051100,4377500,1372800,2407200,1519800,2170973,21897500,7832000,12283900,8500400,4278600,2638900,11123682,16605900,4387300,7768700,1246200,2005500,8880500,10165700,4621800,2793100,3746600,11674100
1575400,2005100,135742800,4528000,3257200,9623400,3871700,1644600,2172600,1433500,2753804,16487700,5509600,8127100,7121100,2808500,1978900,14286965,16846500,3561200,18788800,1204700,1908800,4241600,13329300,5236600,2774000,3035200,6563100
3221000,7157600,277125600,5219700,4322000,17441200,7199500,1991100,3426400,2896900,3894153,24169800,8559200,16865500,13648000,4048800,3015800,12443428,38598800,5818200,12641800,1617600,3532400,7454200,24396200,7981200,6642200,6211300,9710700
4489800,3484700,216071600,6465300,5530100,19020600,7928400,3070100,3431500,2751600,6635824,34020800,7870700,19527200,15664500,3231800,2381200,10550006,40557500,7871800,11308600,1542800,3613600,26124700,18677000,8417300,5920900,7455000,8911700
3268800,2966500,163448400,4675400,5968600,29021900,9026200,2503000,2884900,2154700,8474378,27881600,6574900,13102300,11025500,3517800,2423100,10913767,30791600,8761400,12266100,1442800,2677600,13138900,17458800,8264600,4524000,5656700,6539100
5876200,4060000,209572000,5876100,5482500,29931800,8620300,2794200,4553200,3295400,7442185,38936600,9480000,19986500,15855300,3685600,2894700,11885578,42749600,8493300,12974800,1664300,5812400,13070100,18941500,16858300,6751700,7570000,10669700
3497000,3172900,143299200,3653300,3713900,20708400,6788000,2349400,3646800,3604800,5303952,26119600,7880600,19903100,10203500,2970300,3494800,11025274,32696700,8664500,9490600,1331300,3533000,6694000,18747900,10281300,6742300,7016400,18818900
3170800,3308900,133457600,4187600,5048700,24128600,6853700,2454200,3901100,3079200,6204767,29440400,6771700,17937000,17320900,3767200,5993200,11509660,33414500,6275000,9507600,1555700,3205800,7635500,11865500,8292800,6258400,7278500,29084500
2976100,2449000,108038000,3673000,3734800,26093500,8868100,2342200,2968000,2428800,5503111,30643700,5260500,10799000,10903300,3724300,3260100,8699762,27496500,6208900,7416600,1644100,2830700,8670300,11335900,7602800,3400300,4374400,14054800
2138300,8417100,98478800,3102900,3805600,17425000,5051700,1790100,2912100,1802100,5485852,24975500,4677300,9260900,9980800,3784000,1582100,8968260,23466700,5460200,6939500,1385900,2535000,5286700,8948000,5373700,2915900,4193500,8811900
2918000,10599300,89927600,2683400,4321500,16388300,3936500,1479300,2005000,1490200,4271759,18494300,6852100,6588600,9393700,2338200,1473800,8761909,20484300,3762500,4996200,1132300,2667400,4389500,10635600,7394400,3729300,5868400,7918900
3175700,5586400,188874000,3689700,4331900,21499500,5806400,2115900,3876700,3221800,4730117,28959500,5013200,8581200,12124700,2913300,3244600,8413658,25154600,6896800,6722000,1110300,2763400,5205800,11016500,6667700,5257300,6675300,8145400
5626300,4507100,146189600,5110400,5543100,28688100,7175600,3025100,4582100,2457300,5349453,25650200,7736200,17088900,19491800,3233700,4056100,11411148,32527300,7266100,10148300,1563500,3464300,8607800,15041200,7293500,6193600,9312800,11797700
3031700,3065800,108909600,4721800,4171900,61129100,6272600,1981900,4199700,2220400,3910889,21896000,7251200,12393200,13365600,2774100,4452700,9543612,28074400,6713600,7758000,1203900,2513500,6647700,12124000,6698000,6285300,19812900,7590100
2343400,2922500,110481600,3866600,3551900,24471800,6239100,1878700,4093600,1748200,3150552,22701800,5858900,14288700,11830600,2475900,3481800,9156271,24449100,5649000,8302400,1575500,2810000,5341100,11923500,8312200,4333800,10965200,6353800
3286700,2974900,97654400,2335600,2630900,26384800,6443700,1646100,6413600,1647200,3310695,21403600,4958000,10936200,8265400,2721100,3198000,7655221,24355700,7027900,5867100,1379600,2672300,4632100,11011900,5285000,5127600,7178100,11741800
3641600,2710800,107537200,2039000,2402000,18201600,5150900,1545600,12452600,1726200,3157456,23113300,7302000,8176700,8374000,2333800,2061700,6176598,21170800,5903100,6744300,905800,3201300,6259200,9892600,3793600,3312000,6112300,8628000
2948300,1755200,86141600,3265600,2783000,18365400,4578400,1160800,7938600,1732200,2934762,15915000,6912800,10886500,8189300,2053200,1623600,6486072,14970300,6454200,4037400,849700,2761900,6142400,7637300,3695900,2962100,8156400,6325000
2322100,2677600,89014800,8320900,2118200,21515100,4362100,1275900,4544600,1940000,2818865,19783000,7213500,7467900,9343400,2550600,1441600,6588776,18697000,5571600,4558400,696800,4498200,11744500,9272200,6659900,3772700,5995400,6967100
4800400,3416200,187272000,11518700,6102000,25871100,7653400,2200500,5769300,4342900,5040046,32814000,15714000,14160400,14762300,3662300,4223900,10608694,38508600,8497800,7336800,1430500,4826600,26531900,13203000,7051900,5945400,6236700,10190900
3170600,4005200,104174400,4661100,5200400,14820100,3966400,1441900,3680200,3094000,2964259,22080500,8889500,9226900,8209500,2553100,2215300,6041825,20312600,4336000,5661500,898100,2918300,8975400,9486900,7754400,3645400,5935700,8093800
3145800,3394000,103493200,3740300,3160700,20859000,4237100,1513300,4311700,2530200,4945488,16925500,20183800,13537000,14331800,2070000,2281100,6527049,23102100,3842500,6996300,987100,4988100,6516500,16953900,4022100,5049500,5733700,6013600
2327400,3789300,63755200,2402000,3187900,11187600,4153500,1437800,3066700,2363400,2838426,14888800,9878800,10046400,10585500,2146100,2346900,6159934,17393300,4123700,4600300,1072700,4847600,5326800,15238900,4401900,2610200,5371000,5950500
1901300,2391600,83962000,2717500,3442900,14733400,4467300,1816800,4184200,3919300,3108503,17803800,6749900,9262800,10002200,2729800,3170500,6321012,20168700,5101900,5011500,1152800,4052500,5979900,8538000,4679200,3271100,5270500,6532700
2366200,2621300,84573600,3147000,2912000,19248400,4881100,1529600,3768300,3156600,3096788,16922600,7371100,8746700,10170300,2733700,1967000,6795127,23940100,5235400,6007100,1029800,3384100,7591000,9962200,4061200,5194900,5705300,5622200
3198700,2193000,80092000,4272200,3780600,17009400,5672500,2633600,4139400,2799500,2957983,15003800,5710200,12991400,9868800,3183100,1835800,6695882,18869300,6360800,4959300,1061700,3382300,4953800,10470100,4644000,3975100,5942700,5997400
3746900,1935700,76752400,2737100,3688400,13691300,4595600,1720600,3132900,3974700,2351303,23450700,4807200,10718100,6929200,2252200,1506600,7868070,17995900,4151200,5586900,969400,4526100,3604500,9232200,4154800,4680000,5782900,4285400
5261100,1685300,95654800,3643300,5355100,18434200,5394300,2237900,3373100,4511600,5242134,30014200,4754100,13677000,13224700,2752100,2421400,7524954,26101800,6328400,7491900,1230100,4256900,5065400,9232300,6386800,3807100,5826400,5143500
4552400,2388000,77449200,3022600,3315700,17939100,4578200,1438800,3237900,3327800,2695333,17067900,6758300,9093500,7836600,1976500,1762300,7047695,20824500,3625300,5306900,1277000,4183200,4722300,8920200,7990900,2565600,4346400,4090000
5336000,4353200,109237600,4183300,4433300,21175100,5048000,2734500,4449100,4991800,4421024,20749700,7684700,10814900,13985100,2569600,3091300,12040786,25773900,4282400,7662400,1658300,3895600,6265500,12848700,7290500,9416400,5973700,5458700
6196100,4866300,127111600,4547200,8479700,16119200,8728800,2615800,4210600,4221600,5208766,18532000,8239500,12038200,14333100,6407600,3240200,18087432,28903400,7072400,9582200,1629000,4257600,6249700,13987000,15255200,6930900,4857400,10974600
3674400,2875300,177158400,8437000,7592600,18656000,5509500,1886300,2978300,4047500,4047706,18968900,6203600,9740400,9919200,3393300,3579100,10602197,24726100,4623300,7565500,1440000,3168100,6242400,12241500,9113600,6992300,5284100,7896400
3733500,4448000,128906800,4495300,5594600,16546700,5818300,2913800,3366100,2777500,2620648,23308700,5250000,12357900,12283500,3439100,2870400,8416698,27010000,4057500,6194300,1358900,4713700,4993500,9491400,7748800,6771700,4474300,7333900
3941100,2428800,159053200,3628900,3704900,15867800,4885400,2722400,3805500,2739600,2308104,18010800,5369800,11486100,16257200,3791800,2534200,7521496,23363100,5894700,6777400,1631700,4523200,3763500,10719300,6103200,3872200,5638600,5209100
4280600,1597400,84632400,3055500,2876500,13025600,10683900,2205500,3120200,2427700,2017211,13354600,5101700,11172000,11993900,3437700,2459300,6191270,16731400,4171700,9626700,1161000,2973600,2592300,10950500,4253600,3660800,6090300,6329300
3054700,2447400,73274800,3269500,2888900,16070600,7246500,2429100,3732500,2287200,3068127,19641100,4976400,11347400,10735400,3667900,2716400,7375405,17814200,3248400,6377100,1322900,2392900,3028500,8801700,5924700,4841900,4604500,4726500
2844500,1897800,101360000,4186400,3005700,12563800,4801500,2474900,3341800,1831700,2074846,14906800,4373600,9700400,10665600,2534800,2096700,6943734,23982100,4722200,5684200,1276900,2960500,2951200,8451900,9542500,3903800,3956000,6857900
1975800,1483400,88242400,2928800,2725700,15349400,4034500,1596200,3134000,1950200,3232035,11428400,4730100,7560300,9382600,2552000,1623000,6922774,35772100,4231200,4525800,952300,2666700,2947000,7651700,6964500,4365100,3380600,12216100
5301500,6680400,221652400,6643000,6412300,48301300,10420700,5458900,7687700,5050400,5432296,37067900,12053100,19211500,21862800,5979300,3698900,23631247,39167300,6991100,15362000,2418600,6220100,11733000,21019900,12820400,10823700,11332400,25231600
5089400,1683900,76662000,2674900,2723500,16450000,4705500,1485500,2754000,2325500,1901523,18916600,5183700,6485300,9135100,2812100,1938600,8909572,17139300,4790000,6060400,823800,3281200,3642200,8437000,8803500,3778300,5162500,6096100
5128400,2322500,124763200,3533300,3370700,26717200,6232100,2837600,4511300,2638200,3380254,28197400,7102600,10093000,11696500,3049800,2986800,9377085,29773200,10202900,7633200,1056200,5006800,4120800,12846300,10039900,5408600,7273100,11904000
2742900,1779900,87613600,4705500,2354100,14013500,3762500,1593400,3716700,1645000,2642928,19486700,4522900,10248400,9389400,2414500,2758200,7290936,21382000,25330700,5812600,839000,4658000,3445000,8088100,7797300,3385400,4613600,6523000
3411200,1877800,75334000,2520400,2227400,20172900,7834400,1685500,4200600,1983000,2416051,11351800,7545800,10031200,9899200,3053100,2763300,8104918,17456600,10408300,6984800,799900,10444400,3837300,7438800,10419000,3836300,3986900,11615100
